num_ssu,case,case_label,block,relative_start_s,relative_end_s,npu_id,ssu_id,pipeline_state_at_left_boundary,active_request_id,controller_request_id,controller_prefetch_only,slack_eligible_admitted_nonprefetch,prefetch_requests_excluded_from_slack,current_compute_layer,next_compute_layer,next_compute_layer_io_ready,waiting_on_io_layer,npu_utilization,compute_inventory_q_ms,deadline_slack_alpha1p5_ms_diagnostic_only,deadline_slack_alpha2_ms_diagnostic_only,slack_after_remaining_compute_alpha1p5_ms_diagnostic_only,slack_after_remaining_compute_alpha2_ms_diagnostic_only,manifest_demand_gbps_adaptive_input_otherwise_diagnostic,manifest_demand_policy_role,physical_remaining_demand_gbps_diagnostic_only,installed_cir_gbps_not_actual,interval_average_attributed_ssd_service_gbps,npu_link_delivered_gbps_actual_received,link_minus_controller_demand_gbps,link_minus_physical_demand_gbps,interval_average_ssd_service_minus_link_delivery_gbps,ssd_outstanding_gb_at_left_boundary,link_outstanding_gb_at_left_boundary,ssd_served_awaiting_nonstreaming_link_enqueue_gb_at_left_boundary,client_unissued_gb_at_left_boundary,route_plans_in_block,fresh_pressure_reads_in_block,pressure_cache_hits_in_block,route_blocks_by_group_in_block,route_block_count_in_block,dominant_route_group_in_block,dominant_route_group_share_in_block,left_boundary_ssd_command_owned_by_cell,left_boundary_ssd_command_request_id,left_boundary_inflight_ssd_command_physical_service_gbps,left_boundary_inflight_ssd_command_path_id,left_boundary_inflight_ssd_command_layer,left_boundary_inflight_ssd_command_block_idx,left_boundary_inflight_ssd_command_remaining_gb,left_boundary_inflight_ssd_command_age_ms,left_boundary_inflight_ssd_command_start_time_ms,left_boundary_inflight_ssd_command_non_preemptive,allocation_mechanism_code
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,2,2,io_barrier,578,578,False,True,True,,13,False,13,0.802622276572467,24.111832337274343,81.58840809141662,145.88662765748154,57.47657575414228,121.7747953202072,8.12369099350891,counterfactual_diagnostic,5.645512764126587,,0.75732421875,0.75732421875,-7.3663667747589106,-4.888188545376587,0.0,0.0055389404296875,0.0,0.0,0.0,7,0,7,"[379,444,318,292,223,222,165,180]",2223,1,0.19973009446693657,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,2,3,io_barrier,578,578,False,True,True,,13,False,13,0.802622276572467,24.111832337274343,81.58840809141662,145.88662765748154,57.47657575414228,121.7747953202072,6.411241992306518,counterfactual_diagnostic,4.274161328204346,,0.6190185546875,0.6190185546875,-5.792223437619018,-3.655142773516846,0.0,0.0,5.329070518200751e-15,0.0,0.0,7,0,7,"[182,139,130,187,539,156,287,224]",1844,4,0.29229934924078094,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,3,0,compute,547,547,False,True,True,13,14,True,,0.9739610229663794,328.4395624260769,1297.1145633197234,2298.950954470613,968.6750008936465,1970.511392044536,0.4865332923797608,counterfactual_diagnostic,0.4865332923797608,,0.598541259765625,0.598541259765625,0.11200796738586422,0.11200796738586422,0.0,0.0,0.0,0.0,0.0,6,1,5,"[165,263,237,140,207,141,426,204]",1783,6,0.23892316320807627,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,3,1,compute,547,547,False,True,True,13,14,True,,0.9739610229663794,328.4395624260769,1297.1145633197234,2298.950954470613,968.6750008936465,1970.511392044536,0.4409626809722901,counterfactual_diagnostic,0.4409626809722901,,0.5250244140625,0.5250244140625,0.08406173309020992,0.08406173309020992,0.0,0.0,0.0,0.0,0.0,6,1,5,"[123,358,190,130,159,98,343,163]",1564,1,0.2289002557544757,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,3,2,compute,547,547,False,True,True,13,14,True,,0.9739610229663794,328.4395624260769,1297.1145633197234,2298.950954470613,968.6750008936465,1970.511392044536,0.45972705037536626,counterfactual_diagnostic,0.45972705037536626,,0.5330810546875,0.5330810546875,0.07335400431213374,0.07335400431213374,0.0,0.0,0.0,0.0,0.0,6,1,5,"[136,383,147,103,141,268,139,271]",1588,1,0.241183879093199,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,3,3,compute,547,547,False,True,True,13,14,True,,0.9739610229663794,328.4395624260769,1297.1145633197234,2298.950954470613,968.6750008936465,1970.511392044536,0.4570464261749268,counterfactual_diagnostic,0.4570464261749268,,0.497161865234375,0.497161865234375,0.0401154390594482,0.0401154390594482,0.0,0.0,0.0,0.0,0.0,6,1,5,"[111,208,117,125,353,114,319,134]",1481,4,0.23835246455097908,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,4,0,compute,356,356,False,True,True,11,12,True,,0.9999999999999946,536.2094336982318,1490.3761584661383,2492.212549617028,954.1667247679065,1956.003115918796,0.461067362475586,counterfactual_diagnostic,0.461067362475586,,0.3692626953125,0.3692626953125,-0.091804667163086,-0.091804667163086,0.0,0.0,0.0,0.0,0.0,4,0,4,"[128,352,124,349,9,13,9,116]",1100,1,0.32,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,4,1,compute,356,356,False,True,True,11,12,True,,0.9999999999999946,536.2094336982318,1490.3761584661383,2492.212549617028,954.1667247679065,1956.003115918796,0.5093185980834962,counterfactual_diagnostic,0.5093185980834962,,0.4036712646484375,0.4036712646484375,-0.10564733343505872,-0.10564733343505872,0.0,0.0,0.0,0.0,0.0,4,0,4,"[199,81,92,423,30,204,81,93]",1203,3,0.3516209476309227,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,4,2,compute,356,356,False,True,True,11,12,True,,0.9999999999999946,536.2094336982318,1490.3761584661383,2492.212549617028,954.1667247679065,1956.003115918796,0.43292080837097174,counterfactual_diagnostic,0.43292080837097174,,0.347442626953125,0.347442626953125,-0.08547818141784674,-0.08547818141784674,0.0,0.0,0.0,0.0,0.0,4,0,4,"[136,40,92,88,204,132,208,135]",1035,6,0.20096618357487922,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,4,3,compute,356,356,False,True,True,11,12,True,,0.9999999999999946,536.2094336982318,1490.3761584661383,2492.212549617028,954.1667247679065,1956.003115918796,0.4409626809722901,counterfactual_diagnostic,0.4409626809722901,,0.35113525390625,0.35113525390625,-0.08982742706604008,-0.08982742706604008,0.0,0.0,0.0,0.0,0.0,4,0,4,"[154,209,109,103,114,85,106,166]",1046,1,0.19980879541108987,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,5,0,compute,389,389,False,True,True,4,5,False,,0.6908989939393178,29.045337426027732,22.743605841096247,43.11286746446237,-6.301731584931485,14.067530038434636,27.68705386468506,counterfactual_diagnostic,27.68705386468506,,6.544677734375,6.544677734375,-21.14237613031006,-21.14237613031006,0.0,0.07049560546875,0.0,0.0,0.0,94,16,78,"[2462,2615,2182,2595,2353,2252,2443,2174]",19076,1,0.13708324596351437,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,5,1,compute,389,389,False,True,True,4,5,False,,0.6908989939393178,29.045337426027732,22.743605841096247,43.11286746446237,-6.301731584931485,14.067530038434636,27.818896978326414,counterfactual_diagnostic,27.818896978326414,,6.40435791015625,6.40435791015625,-21.414539068170164,-21.414539068170164,0.0,0.070831298828125,0.0,0.0,0.0,94,16,78,"[2434,2154,2301,2273,2216,2396,2430,2460]",18664,7,0.13180454350621518,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,5,2,compute,389,389,False,True,True,4,5,False,,0.6908989939393178,29.045337426027732,22.743605841096247,43.11286746446237,-6.301731584931485,14.067530038434636,24.621701472523498,counterfactual_diagnostic,24.591737128514097,,6.0087432861328125,6.0087432861328125,-18.612958186390685,-18.582993842381285,0.0,0.06185150146484375,0.0,0.0,0.0,94,16,78,"[2076,2051,2142,2125,2342,2264,2247,2297]",17544,4,0.13349293205654356,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,5,3,compute,389,389,False,True,True,4,5,False,,0.6908989939393178,29.045337426027732,22.743605841096247,43.11286746446237,-6.301731584931485,14.067530038434636,25.313877819140625,counterfactual_diagnostic,24.408954630056762,,5.759490966796875,5.759490966796875,-19.55438685234375,-18.649463663259887,0.0,0.0391082763671875,0.0,0.0,0.0,94,16,78,"[1939,2064,2129,2246,2308,2018,2226,1994]",16924,4,0.13637437957929568,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,6,0,compute,550,550,False,True,True,6,7,True,,1.0,1251.9267438105762,2318.7911510594868,3406.527798704631,1066.8644072489105,2154.601054894055,0.4752692433013916,counterfactual_diagnostic,0.4752692433013916,,0.5169677734375,0.5169677734375,0.041698530136108414,0.041698530136108414,0.0,0.0,0.0,0.0,0.0,4,1,3,"[158,186,199,152,151,67,144,483]",1540,7,0.31363636363636366,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,6,1,compute,550,550,False,True,True,6,7,True,,1.0,1251.9267438105762,2318.7911510594868,3406.527798704631,1066.8644072489105,2154.601054894055,0.486379433404541,counterfactual_diagnostic,0.486379433404541,,0.529052734375,0.529052734375,0.042673300970459016,0.042673300970459016,0.0,0.0,0.0,0.0,0.0,4,1,3,"[218,347,190,94,70,189,236,232]",1576,1,0.2201776649746193,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,6,2,compute,550,550,False,True,True,6,7,True,,1.0,1251.9267438105762,2318.7911510594868,3406.527798704631,1066.8644072489105,2154.601054894055,0.41601489608459474,counterfactual_diagnostic,0.41601489608459474,,0.4525146484375,0.4525146484375,0.03649975235290526,0.03649975235290526,0.0,0.0,0.0,0.0,0.0,4,1,3,"[78,122,176,334,188,154,254,42]",1348,3,0.24777448071216618,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,6,3,compute,550,550,False,True,True,6,7,True,,1.0,1251.9267438105762,2318.7911510594868,3406.527798704631,1066.8644072489105,2154.601054894055,0.4789726400024414,counterfactual_diagnostic,0.4789726400024414,,0.52099609375,0.52099609375,0.042023453747558615,0.042023453747558615,0.0,0.0,0.0,0.0,0.0,4,1,3,"[168,196,176,388,128,194,150,152]",1552,3,0.25,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,7,0,compute,647,647,False,True,True,3,4,True,,1.0,1405.0809385511993,2297.811338708352,3213.7487131390626,892.7304001571529,1808.6677745878633,0.5394917150390626,counterfactual_diagnostic,0.5394917150390626,,0.61767578125,0.61767578125,0.07818406621093743,0.07818406621093743,0.0,0.0,0.0,0.0,0.0,5,0,5,"[228,130,423,179,428,171,209,72]",1840,4,0.2326086956521739,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,7,1,compute,647,647,False,True,True,3,4,True,,1.0,1405.0809385511993,2297.811338708352,3213.7487131390626,892.7304001571529,1808.6677745878633,0.4471330790405274,counterfactual_diagnostic,0.4471330790405274,,0.511932373046875,0.511932373046875,0.0647992940063476,0.0647992940063476,0.0,0.0,0.0,0.0,0.0,5,0,5,"[72,263,219,213,129,323,196,110]",1525,5,0.21180327868852458,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,7,2,compute,647,647,False,True,True,3,4,True,,1.0,1405.0809385511993,2297.811338708352,3213.7487131390626,892.7304001571529,1808.6677745878633,0.4310069679931641,counterfactual_diagnostic,0.4310069679931641,,0.49346923828125,0.49346923828125,0.062462270288085875,0.062462270288085875,0.0,0.0,0.0,0.0,0.0,5,0,5,"[181,162,254,268,145,204,186,70]",1470,3,0.18231292517006803,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,7,3,compute,647,647,False,True,True,3,4,True,,1.0,1405.0809385511993,2297.811338708352,3213.7487131390626,892.7304001571529,1808.6677745878633,0.41194883675537114,counterfactual_diagnostic,0.41194883675537114,,0.471649169921875,0.471649169921875,0.05970033316650386,0.05970033316650386,0.0,0.0,0.0,0.0,0.0,5,0,5,"[170,134,116,181,200,135,224,245]",1405,7,0.17437722419928825,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,8,0,io_barrier,584,584,False,True,True,,0,False,0,0.8751737918717954,1002.9998094425738,1491.0284250681682,1992.528329789455,488.0286156255944,989.5285203468812,1.062973391757202,counterfactual_diagnostic,0.9982110015478133,,0.936248779296875,0.936248779296875,-0.12672461246032696,-0.06196222225093828,0.0,0.001678466796875,0.0,0.0,0.0,7,0,7,"[451,676,297,136,453,233,208,325]",2779,1,0.24325296869377475,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,8,1,io_barrier,584,584,False,True,True,,0,False,0,0.8751737918717954,1002.9998094425738,1491.0284250681682,1992.528329789455,488.0286156255944,989.5285203468812,0.9264201348815917,counterfactual_diagnostic,0.8685188764514922,,0.81304931640625,0.81304931640625,-0.1133708184753417,-0.05546956004524217,0.0,0.0,0.0,0.0,0.0,7,0,7,"[181,248,194,346,274,437,301,441]",2422,7,0.18208092485549132,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,8,2,io_barrier,584,584,False,True,True,,0,False,0,0.8751737918717954,1002.9998094425738,1491.0284250681682,1992.528329789455,488.0286156255944,989.5285203468812,0.8353846302978515,counterfactual_diagnostic,0.7831730909042357,,0.733154296875,0.733154296875,-0.10223033342285148,-0.0500187940292357,0.0,0.0,0.0,0.0,0.0,7,0,7,"[164,285,394,219,393,212,242,275]",2184,2,0.1804029304029304,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,8,3,io_barrier,584,584,False,True,True,,0,False,0,0.8751737918717954,1002.9998094425738,1491.0284250681682,1992.528329789455,488.0286156255944,989.5285203468812,0.9023225013153076,counterfactual_diagnostic,0.8459273449831007,,0.791900634765625,0.791900634765625,-0.11042186654968256,-0.05402671021747574,0.0,0.0,0.0,0.0,0.0,7,0,7,"[238,277,295,542,328,258,176,245]",2359,3,0.2297583721916066,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,9,0,compute,425,425,False,True,True,8,9,True,,1.0,832.3670844056339,1727.2472432230807,2643.184617653791,894.8801588174467,1810.8175332481571,0.45299711942138676,counterfactual_diagnostic,0.45299711942138676,,0.518646240234375,0.518646240234375,0.06564912081298824,0.06564912081298824,0.0,0.0,0.0,0.0,0.0,5,0,5,"[193,101,344,155,369,148,177,58]",1545,4,0.23883495145631067,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,9,1,compute,425,425,False,True,True,8,9,True,,1.0,832.3670844056339,1727.2472432230807,2643.184617653791,894.8801588174467,1810.8175332481571,0.4808513112304688,counterfactual_diagnostic,0.4808513112304688,,0.550537109375,0.550537109375,0.06968579814453119,0.06968579814453119,0.0,0.0,0.0,0.0,0.0,5,0,5,"[79,280,233,228,137,344,217,122]",1640,5,0.2097560975609756,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,9,2,compute,425,425,False,True,True,8,9,True,,1.0,832.3670844056339,1727.2472432230807,2643.184617653791,894.8801588174467,1810.8175332481571,0.45592913961181647,counterfactual_diagnostic,0.45592913961181647,,0.522003173828125,0.522003173828125,0.06607403421630853,0.06607403421630853,0.0,0.0,0.0,0.0,0.0,5,0,5,"[190,171,268,280,160,216,197,73]",1555,3,0.18006430868167203,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,9,3,compute,425,425,False,True,True,8,9,True,,1.0,832.3670844056339,1727.2472432230807,2643.184617653791,894.8801588174467,1810.8175332481571,0.4398030285644532,counterfactual_diagnostic,0.4398030285644532,,0.5035400390625,0.5035400390625,0.06373701049804681,0.06373701049804681,0.0,0.0,0.0,0.0,0.0,5,0,5,"[185,142,128,194,214,145,239,253]",1500,7,0.16866666666666666,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,10,0,compute,458,458,False,True,True,6,7,True,,0.9639288479395945,287.22693414448145,531.0287944952948,774.8306548461134,243.8018603508134,487.6037207016319,0.8261463441467286,counterfactual_diagnostic,0.8261463441467286,,2.6439208984375,2.6439208984375,1.8177745542907715,1.8177745542907715,0.0,0.0,0.0,0.0,0.0,28,0,28,"[954,952,1009,1000,953,951,1034,1023]",7876,6,0.13128491620111732,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,10,1,compute,458,458,False,True,True,6,7,True,,0.9639288479395945,287.22693414448145,531.0287944952948,774.8306548461134,243.8018603508134,487.6037207016319,0.8977456939727784,counterfactual_diagnostic,0.8977456939727784,,2.5364990234375,2.5364990234375,1.6387533294647216,1.6387533294647216,0.0,0.0,0.0,0.0,0.0,28,0,28,"[918,948,917,944,975,911,980,963]",7556,6,0.1296982530439386,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,10,2,compute,458,458,False,True,True,6,7,True,,0.9639288479395945,287.22693414448145,531.0287944952948,774.8306548461134,243.8018603508134,487.6037207016319,0.9032533362670899,counterfactual_diagnostic,0.9032533362670899,,2.7137451171875,2.7137451171875,1.81049178092041,1.81049178092041,0.0,0.0,0.0,0.0,0.0,28,0,28,"[1025,970,1026,1010,1058,967,991,1037]",8084,4,0.13087580405739732,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,10,3,compute,458,458,False,True,True,6,7,True,,0.9639288479395945,287.22693414448145,531.0287944952948,774.8306548461134,243.8018603508134,487.6037207016319,0.8096234172637939,counterfactual_diagnostic,0.8096234172637939,,2.6707763671875,2.6707763671875,1.861152949923706,1.861152949923706,0.0,0.0,0.0,0.0,0.0,28,0,28,"[971,968,984,953,1007,1017,998,1058]",7956,7,0.13298139768728004,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,11,0,io_barrier,523,523,False,True,True,,9,False,9,0.7001289946067955,24.687853707949905,17.958600333059778,46.17329028500252,-6.729253374890128,21.485436577052617,14.943664456109618,counterfactual_diagnostic,14.930066945230537,,1.26220703125,1.26220703125,-13.681457424859618,-13.667859913980537,0.0,0.05236816406250001,0.0,0.0,0.0,10,3,7,"[333,367,439,406,537,495,399,472]",3448,4,0.15574245939675174,False,,,,,,,,,,layer_once_ttl5_pressure_route
4,layer_once_ttl_5ms,Layer once: TTL 5 ms,0,0.0,0.5,11,1,io_barrier,523,523,False,True,True,,9,False,9,0.7001289946067955,24.687853707949905,17.958600333059778,46.17329028500252,-6.729253374890128,21.485436577052617,13.801473542266844,counterfactual_diagnostic,13.46833452572937,,1.216888427734375,1.216888427734375,-12.58458511453247,-12.251446097994995,0.0,0.04045104980468751,0.0,0.0,0.0,10,3,7,"[345,371,455,586,451,437,379,360]",3384,3,0.1731678486997636,False,,,,,,,,,,layer_once_ttl5_pressure_route
