request_id,npu_id,generation,input_order_1based,role,qos_category,total_tokens,total_length_k,nql_tokens,hit_prefix_tokens,per_layer_read_gib,per_layer_read_mib,per_layer_compute_ms,bandwidth_demand_gib_s,n_layers,ideal_compute_8layers_ms,total_read_8layers_gib,placement,ssu_count,constructed_profile,compute_method,compute_extrapolated,compute_source,compute_scale,padding_gib_per_layer,construction_anchors_json
1000067,1,67,68,S,SL,20480,20.0,1024,19456,0.0255126953125,26.125,5.243965419109055,4.865153232996449,8,41.95172335287244,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.75},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.75}]"
1000068,1,68,69,S,SL,20556,20.07421875,1100,19456,0.0255126953125,26.125,5.635753640212829,4.526935870734147,8,45.08602912170263,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6158227920532227},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12953853607177734},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6900415420532227},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.055319786071777344}]"
1000069,1,69,70,S,SL,20522,20.041015625,1066,19456,0.0255126953125,26.125,5.460251482536239,4.672439610904071,8,43.68201186028991,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6757643222808838},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.07167220115661621},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7167799472808838},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03065657615661621}]"
1000070,1,70,71,S,SL,20485,20.0048828125,1029,19456,0.0255126953125,26.125,5.269684160017292,4.841408808913566,8,42.15747328013833,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7411513924598694},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.008543431758880615},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7460342049598694},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0036606192588806152}]"
1000071,1,71,72,S,SL,20530,20.048828125,1074,19456,0.0255126953125,26.125,5.501512827898943,4.637396314541256,8,44.012102623191545,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6616480350494385},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08530020713806152},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7104761600494385},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03647208213806152}]"
2000000,2,0,1,S,SL,20521,20.0400390625,1065,19456,0.0255126953125,26.125,5.45509525436473,4.6768560626117,8,43.64076203491784,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6775293946266174},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06996816396713257},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7175684571266174},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02992910146713257}]"
2000001,2,1,2,S,SL,20492,20.01171875,1036,19456,0.0255126953125,26.125,5.305703837277903,4.808541165311126,8,42.445630698223226,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7287683486938477},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.020499229431152344},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7404870986938477},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.008780479431152344}]"
2000002,2,2,3,S,SL,20526,20.044921875,1070,19456,0.0255126953125,26.125,5.48087959521967,4.654854183396355,8,43.84703676175736,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6687052249908447},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.07848715782165527},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7136270999908447},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03356528282165527}]"
2000003,2,3,4,S,SL,20517,20.0361328125,1061,19456,0.0255126953125,26.125,5.4344735416760965,4.694602911735107,8,43.47578833340877,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6845908761024475},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06315082311630249},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7207236886024475},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02701801061630249}]"
2000004,2,4,5,S,SL,20487,20.0068359375,1031,19456,0.0255126953125,26.125,5.279973896378766,4.831973758430455,8,42.23979117103013,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.737612783908844},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.011959969997406006},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.744448721408844},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.005124032497406006}]"
2000005,2,5,6,S,SL,20537,20.0556640625,1081,19456,0.0255126953125,26.125,5.537633305077663,4.607147838609403,8,44.301066440621305,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6493025422096252},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09721845388412476},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7049666047096252},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.041554391384124756}]"
2000006,2,6,7,S,SL,20530,20.048828125,1074,19456,0.0255126953125,26.125,5.501512827898943,4.637396314541256,8,44.012102623191545,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6616480350494385},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08530020713806152},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7104761600494385},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03647208213806152}]"
2000007,2,7,8,L,LL,204799,199.9990234375,1663,203136,0.2663726806640625,272.765625,57.46920637318537,4.635050620576338,8,459.753650985483,2.1309814453125,ring_hash,1,True,bilinear_interpolation_length_nql,False,data,1.0,0.0,"[{""compute_us"":34100.781654707,""nql"":1024,""seq_len_k"":192,""weight"":4.589557647705078e-05},{""compute_us"":68056.18615283375,""nql"":2048,""seq_len_k"":192,""weight"":7.617473602294922e-05},{""compute_us"":35442.950937563524,""nql"":1024,""seq_len_k"":200,""weight"":0.37593066692352295},{""compute_us"":70740.53784115809,""nql"":2048,""seq_len_k"":200,""weight"":0.623947262763977}]"
2000008,2,8,9,S,SL,20514,20.033203125,1058,19456,0.0255126953125,26.125,5.419010617156893,4.707998768580628,8,43.35208493725514,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6898882389068604},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.05803656578063965},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7230913639068604},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02483344078063965}]"
2000009,2,9,10,S,SL,20505,20.0244140625,1049,19456,0.0255126953125,26.125,5.372639123585243,4.74863372090307,8,42.98111298868194,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7057867646217346},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.04268735647201538},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7302008271217346},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.01827329397201538}]"
2000010,2,10,11,S,SL,20550,20.068359375,1094,19456,0.0255126953125,26.125,5.604755791232915,4.551972692977548,8,44.83804632986332,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6263906955718994},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.11933684349060059},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6947500705718994},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.050977468490600586}]"
2000011,2,11,12,S,SL,20520,20.0390625,1064,19456,0.0255126953125,26.125,5.449939346192961,4.681280596328437,8,43.59951476954369,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6792945861816406},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06826400756835938},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7183570861816406},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.029201507568359375}]"
2000012,2,12,13,S,SL,20552,20.0703125,1096,19456,0.0255126953125,26.125,5.615087127560592,4.543597406935284,8,44.92069702048474,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6228675842285156},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12273788452148438},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6931800842285156},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.052425384521484375}]"
2000013,2,13,14,S,SL,20486,20.005859375,1030,19456,0.0255126953125,26.125,5.274828868198159,4.836686829086635,8,42.19863094558527,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.739382028579712},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.010251760482788086},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7452414035797119},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.004392385482788086}]"
2000014,2,14,15,S,SL,20524,20.04296875,1068,19456,0.0255126953125,26.125,5.470564898878473,4.663630865201944,8,43.76451919102779,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6722345352172852},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.07507991790771484},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7152032852172852},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.032111167907714844}]"
2000015,2,15,16,S,SL,20545,20.0634765625,1089,19456,0.0255126953125,26.125,5.578933050409171,4.573042028283319,8,44.63146440327337,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.635200560092926},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.11083215475082397},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.698677122592926},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.047355592250823975}]"
2000016,2,16,17,S,SL,20554,20.072265625,1098,19456,0.0255126953125,26.125,5.625419743887231,4.535251852134758,8,45.00335795109785,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.61934494972229},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12613844871520996},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.69161057472229},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05387282371520996}]"
2000017,2,17,18,S,SL,20498,20.017578125,1042,19456,0.0255126953125,26.125,5.33659032634829,4.780710856993546,8,42.69272261078632,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7181589603424072},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.030742406845092773},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7357370853424072},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.013164281845092773}]"
2000018,2,18,19,S,SL,20494,20.013671875,1038,19456,0.0255126953125,26.125,5.315998053635738,4.7992296188015455,8,42.527984429085905,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.725231409072876},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.023914098739624023},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.738903284072876},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.010242223739624023}]"
2000019,2,19,20,S,SL,20538,20.056640625,1082,19456,0.0255126953125,26.125,5.542794653245012,4.602857747501736,8,44.34235722596009,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6475393772125244},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09892058372497559},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7041800022125244},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.042279958724975586}]"
2000020,2,20,21,S,SL,20523,20.0419921875,1067,19456,0.0255126953125,26.125,5.4654080307074855,4.668031219106881,8,43.723264245659884,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6739993691444397},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0733761191368103},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7159915566444397},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0313839316368103}]"
2000021,2,21,22,S,SL,20531,20.0498046875,1075,19456,0.0255126953125,26.125,5.506671936068113,4.633051616057709,8,44.0533754885449,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6598840355873108},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.08700317144393921},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7096887230873108},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.03719848394393921}]"
2000022,2,22,23,S,SL,20543,20.0615234375,1087,19456,0.0255126953125,26.125,5.568606194077854,4.581522633012269,8,44.54884955262283,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6387253403663635},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.10742944478988647},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7002487778663635},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.045906007289886475}]"
2000023,2,23,24,S,SL,20536,20.0546875,1080,19456,0.0255126953125,26.125,5.532472276910054,4.611445667604704,8,44.259778215280434,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6510658264160156},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09551620483398438},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7057533264160156},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.040828704833984375}]"
2000024,2,24,25,S,SL,20504,20.0234375,1048,19456,0.0255126953125,26.125,5.3674883354093135,4.753190639315,8,42.93990668327451,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7075538635253906},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.040981292724609375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7309913635253906},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.017543792724609375}]"
2000025,2,25,26,S,SL,20539,20.0576171875,1083,19456,0.0255126953125,26.125,5.5479563214121,4.598575373428022,8,44.3836505712968,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6457763314247131},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.10062259435653687},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7033935189247131},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.043005406856536865}]"
2000026,2,26,27,S,SL,20560,20.078125,1104,19456,0.0255126953125,26.125,5.656425272860905,4.510392002331924,8,45.25140218288724,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6087799072265625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.1363372802734375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6869049072265625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0582122802734375}]"
2000027,2,27,28,S,SL,20555,20.0732421875,1099,19456,0.0255126953125,26.125,5.63058653205016,4.531090174580896,8,45.04469225640128,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6175838112831116},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12783855199813843},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6908259987831116},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.05459636449813843}]"
2000028,2,28,29,S,SL,20528,20.046875,1072,19456,0.0255126953125,26.125,5.491195571559827,4.646109390937768,8,43.92956457247862,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6651763916015625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0818939208984375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7120513916015625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0350189208984375}]"
2000029,2,29,30,S,SL,20501,20.0205078125,1045,19456,0.0255126953125,26.125,5.352037890879971,4.766912311285086,8,42.81630312703977,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.712855875492096},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.03586238622665405},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.733363687992096},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.015354573726654053}]"
2000030,2,30,31,S,SL,20544,20.0625,1088,19456,0.0255126953125,26.125,5.573769462243643,4.577278533911631,8,44.59015569794914,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.636962890625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.109130859375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.699462890625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.046630859375}]"
2000031,2,31,32,S,SL,20516,20.03515625,1060,19456,0.0255126953125,26.125,5.42931891350329,4.699059996097711,8,43.43455130802632,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.686356544494629},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.061446189880371094},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7215127944946289},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.026289939880371094}]"
2000032,2,32,33,S,SL,20535,20.0537109375,1079,19456,0.0255126953125,26.125,5.527311568742185,4.615751255416521,8,44.21849254993748,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6528292298316956},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.09381383657455444},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7065401673316956},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.04010289907455444}]"
2000033,2,33,34,S,SL,20496,20.015625,1040,19456,0.0255126953125,26.125,5.326293549992534,4.789952914355568,8,42.61034839994027,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7216949462890625},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.0273284912109375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7373199462890625},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.0117034912109375}]"
2000034,2,34,35,S,SL,20519,20.0380859375,1063,19456,0.0255126953125,26.125,5.444783758020933,4.685713234233813,8,43.558270064167466,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6810598969459534},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.06655973196029663},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7191458344459534},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.02847379446029663}]"
2000035,2,35,36,S,SL,20488,20.0078125,1032,19456,0.0255126953125,26.125,5.285119244559115,4.827269571782059,8,42.28095395647292,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.7358436584472656},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.013668060302734375},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7436561584472656},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.005855560302734375}]"
2000036,2,36,37,S,SL,20499,20.0185546875,1043,19456,0.0255126953125,26.125,5.3417391945257755,4.776102760435301,8,42.733913556206204,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.716391146183014},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.032449185848236084},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.7349458336830139},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.013894498348236084}]"
2000037,2,37,38,S,SL,20556,20.07421875,1100,19456,0.0255126953125,26.125,5.635753640212829,4.526935870734147,8,45.08602912170263,0.2041015625,ring_hash,1,True,bilinear_length_extrapolation_nql_interpolation,True,data,1.0,0.0,"[{""compute_us"":7257.231579079756,""nql"":1024,""seq_len_k"":32,""weight"":1.6158227920532227},{""compute_us"":14369.102622125,""nql"":2048,""seq_len_k"":32,""weight"":0.12953853607177734},{""compute_us"":9941.586459040689,""nql"":1024,""seq_len_k"":48,""weight"":-0.6900415420532227},{""compute_us"":19737.809881246598,""nql"":2048,""seq_len_k"":48,""weight"":-0.055319786071777344}]"
