request_id,runtime_request_id,npu_id,sequence,original_sequence,total_tokens_k,total_tokens,nql,hit_tokens,arrival_ms,per_layer_compute_ms,per_layer_read_GiB,per_layer_SSU0_read_GiB,per_layer_SSU1_read_GiB,per_layer_SSU2_read_GiB
73,69,3,9,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.053375244140625,0.0599212646484375,0.0558929443359375
75,70,3,10,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0498504638671875,0.0642852783203125,0.0523681640625
70,71,3,11,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0335693359375,0.032562255859375,0.035919189453125
76,72,3,12,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0689849853515625,0.0730133056640625,0.070159912109375
61,73,3,13,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013763427734375,0.0142669677734375,0.0122528076171875
71,74,3,14,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.03155517578125,0.037933349609375
65,75,3,15,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.027191162109375,0.02752685546875,0.028533935546875
74,76,3,16,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.051361083984375,0.0575714111328125,0.0575714111328125
60,77,3,17,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01275634765625,0.0152740478515625,0.0122528076171875
67,78,3,18,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0260162353515625,0.0226593017578125,0.031890869140625
64,79,3,19,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.03021240234375,0.025177001953125,0.027862548828125
94,80,4,0,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.056732177734375,0.0569000244140625,0.0528717041015625
91,81,4,1,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0327301025390625,0.0334014892578125,0.035919189453125
92,82,4,2,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0501861572265625,0.0602569580078125,0.058746337890625
95,83,4,3,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0496826171875,0.057403564453125,0.059417724609375
90,84,4,4,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.037933349609375,0.03155517578125
96,85,4,5,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0659637451171875,0.0730133056640625,0.07318115234375
81,86,4,6,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0119171142578125,0.0135955810546875,0.0147705078125
97,87,4,7,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0669708251953125,0.072845458984375,0.0723419189453125
87,88,4,8,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02685546875,0.0273590087890625,0.0263519287109375
84,89,4,9,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02349853515625,0.0300445556640625,0.0297088623046875
83,90,4,10,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.012420654296875,0.0129241943359375
98,91,4,11,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0609283447265625,0.072509765625,0.0760345458984375
85,92,4,12,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02484130859375,0.027191162109375,0.031219482421875
88,93,4,13,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.031890869140625,0.04095458984375,0.031890869140625
86,94,4,14,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.025177001953125,0.027191162109375,0.0281982421875
93,95,4,15,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0542144775390625,0.0558929443359375,0.05908203125
99,96,4,16,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0646209716796875,0.0740203857421875,0.070831298828125
80,97,4,17,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0122528076171875,0.0135955810546875,0.014434814453125
82,98,4,18,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.01275634765625,0.0139312744140625,0.0109100341796875
89,99,4,19,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03424072265625,0.03424072265625,0.0362548828125
111,100,5,0,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.030548095703125,0.03826904296875,0.033233642578125
115,101,5,1,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0522003173828125,0.0595855712890625,0.054718017578125
109,102,5,2,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0334014892578125,0.0350799560546875,0.0362548828125
108,103,5,3,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.032562255859375,0.0357513427734375,0.0364227294921875
107,104,5,4,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0229949951171875,0.0317230224609375,0.025848388671875
116,105,5,5,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0657958984375,0.06982421875,0.0765380859375
114,106,5,6,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.05303955078125,0.05706787109375,0.056396484375
100,107,5,7,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0119171142578125,0.014434814453125,0.0139312744140625
104,108,5,8,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02685546875,0.0266876220703125,0.0297088623046875
113,109,5,9,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.0575714111328125,0.0599212646484375
101,110,5,10,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01141357421875,0.015777587890625,0.013092041015625
119,111,5,11,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06781005859375,0.0684814453125,0.07318115234375
110,112,5,12,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0310516357421875,0.0347442626953125,0.0362548828125
102,113,5,13,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0142669677734375,0.0115814208984375,0.011749267578125
103,114,5,14,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0119171142578125,0.011077880859375,0.0146026611328125
117,115,5,15,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.064453125,0.0703277587890625,0.0773773193359375
106,116,5,16,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0233306884765625,0.027862548828125,0.0293731689453125
105,117,5,17,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02685546875,0.02685546875,0.029541015625
118,118,5,18,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0666351318359375,0.0683135986328125,0.07452392578125
112,119,5,19,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.0602569580078125,0.0572357177734375
125,120,6,0,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.025848388671875,0.02685546875,0.030548095703125
123,121,6,1,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.0132598876953125,0.0120849609375
122,122,6,2,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0105743408203125,0.0129241943359375,0.01409912109375
127,123,6,3,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0270233154296875,0.0283660888671875,0.025177001953125
128,124,6,4,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03155517578125,0.0394439697265625,0.0337371826171875
130,125,6,5,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0350799560546875,0.0337371826171875,0.033233642578125
136,126,6,6,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.064788818359375,0.0760345458984375,0.0713348388671875
121,127,6,7,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013427734375,0.013092041015625,0.013763427734375
137,128,6,8,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0689849853515625,0.06781005859375,0.0753631591796875
131,129,6,9,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0308837890625,0.037933349609375,0.033233642578125
134,130,6,10,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.054046630859375,0.05908203125,0.053375244140625
124,131,6,11,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0240020751953125,0.0300445556640625,0.029205322265625
139,132,6,12,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.072174072265625,0.0696563720703125,0.0676422119140625
133,133,6,13,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05438232421875,0.0562286376953125,0.0585784912109375
138,134,6,14,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0609283447265625,0.07049560546875,0.0780487060546875
135,135,6,15,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0496826171875,0.0595855712890625,0.0572357177734375
129,136,6,16,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0347442626953125,0.0330657958984375,0.03692626953125
126,137,6,17,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02484130859375,0.027191162109375,0.028533935546875
120,138,6,18,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0142669677734375,0.013763427734375,0.0122528076171875
132,139,6,19,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0542144775390625,0.059417724609375,0.0555572509765625
155,140,7,0,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0522003173828125,0.060089111328125,0.0542144775390625
151,141,7,1,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0297088623046875,0.037261962890625,0.0350799560546875
157,142,7,2,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0686492919921875,0.069488525390625,0.0740203857421875
158,143,7,3,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06512451171875,0.0693206787109375,0.0750274658203125
156,144,7,4,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.066802978515625,0.074188232421875,0.0711669921875
143,145,7,5,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0115814208984375,0.0147705078125,0.0112457275390625
145,146,7,6,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.024169921875,0.031890869140625,0.027191162109375
142,147,7,7,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.013092041015625,0.01409912109375,0.010406494140625
148,148,7,8,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033905029296875,0.035247802734375,0.03558349609375
149,149,7,9,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.031890869140625,0.0370941162109375,0.0357513427734375
150,150,7,10,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0347442626953125,0.0322265625,0.0350799560546875
140,151,7,11,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0120849609375,0.014434814453125,0.013763427734375
147,152,7,12,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0250091552734375,0.0276947021484375,0.027862548828125
154,153,7,13,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0469970703125,0.05975341796875,0.05975341796875
152,154,7,14,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.054046630859375,0.058746337890625,0.056396484375
144,155,7,15,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0255126953125,0.0293731689453125,0.0283660888671875
141,156,7,16,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013092041015625,0.0142669677734375,0.0129241943359375
153,157,7,17,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0522003173828125,0.0572357177734375,0.05975341796875
159,158,7,18,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0666351318359375,0.07183837890625,0.0709991455078125
146,159,7,19,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0281982421875,0.0287017822265625,0.0236663818359375
177,160,8,0,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.06646728515625,0.0763702392578125,0.0693206787109375
170,161,8,1,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0357513427734375,0.0330657958984375,0.033233642578125
167,162,8,2,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.024169921875,0.0266876220703125,0.0297088623046875
160,163,8,3,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01007080078125,0.014434814453125,0.015777587890625
163,164,8,4,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.01275634765625,0.0125885009765625
172,165,8,5,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05035400390625,0.06109619140625,0.0577392578125
174,166,8,6,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0528717041015625,0.0569000244140625,0.056732177734375
179,167,8,7,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0657958984375,0.0706634521484375,0.0730133056640625
176,168,8,8,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0662994384765625,0.0767059326171875,0.06915283203125
171,169,8,9,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0303802490234375,0.0350799560546875,0.036590576171875
173,170,8,10,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0511932373046875,0.058746337890625,0.0592498779296875
165,171,8,11,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.024169921875,0.0330657958984375,0.0260162353515625
178,172,8,12,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0652923583984375,0.072509765625,0.0716705322265625
164,173,8,13,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.026519775390625,0.02618408203125,0.030548095703125
161,174,8,14,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01141357421875,0.0139312744140625,0.0149383544921875
162,175,8,15,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0102386474609375,0.013763427734375,0.0135955810546875
166,176,8,16,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.025177001953125,0.0256805419921875,0.0297088623046875
169,177,8,17,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033905029296875,0.0323944091796875,0.0384368896484375
168,178,8,18,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0323944091796875,0.0364227294921875,0.035919189453125
175,179,8,19,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0522003173828125,0.060760498046875,0.0535430908203125
189,180,9,0,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.031219482421875,0.0337371826171875,0.0397796630859375
188,181,9,1,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0281982421875,0.0389404296875,0.03759765625
180,182,9,2,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0122528076171875,0.0135955810546875,0.014434814453125
196,183,9,3,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0689849853515625,0.0713348388671875,0.07183837890625
198,184,9,4,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0683135986328125,0.072174072265625,0.0689849853515625
192,185,9,5,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.054046630859375,0.0545501708984375,0.0605926513671875
181,186,9,6,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01275634765625,0.0120849609375,0.01544189453125
191,187,9,7,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0317230224609375,0.0360870361328125,0.03424072265625
194,188,9,8,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.052703857421875,0.0582427978515625,0.0555572509765625
193,189,9,9,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0552215576171875,0.0585784912109375,0.055389404296875
199,190,9,10,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0656280517578125,0.0699920654296875,0.0738525390625
186,191,9,11,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0266876220703125,0.028533935546875,0.0253448486328125
195,192,9,12,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0508575439453125,0.0552215576171875,0.0604248046875
190,193,9,13,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0310516357421875,0.035919189453125,0.0350799560546875
182,194,9,14,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0132598876953125,0.01275634765625,0.0115814208984375
187,195,9,15,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02484130859375,0.0253448486328125,0.0303802490234375
185,196,9,16,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0263519287109375,0.029541015625,0.0273590087890625
197,197,9,17,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0659637451171875,0.0773773193359375,0.068817138671875
184,198,9,18,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.024169921875,0.0300445556640625,0.0290374755859375
183,199,9,19,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0125885009765625,0.01275634765625,0.0122528076171875
203,200,10,0,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.011749267578125,0.01409912109375,0.011749267578125
204,201,10,1,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0280303955078125,0.0270233154296875,0.0281982421875
219,202,10,2,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.068145751953125,0.0751953125,0.066131591796875
216,203,10,3,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.069488525390625,0.06982421875,0.072845458984375
215,204,10,4,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0468292236328125,0.061767578125,0.0579071044921875
214,205,10,5,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0501861572265625,0.058074951171875,0.0582427978515625
213,206,10,6,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0569000244140625,0.060089111328125,0.0522003173828125
207,207,10,7,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0226593017578125,0.02886962890625,0.0290374755859375
201,208,10,8,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0129241943359375,0.0135955810546875,0.013763427734375
210,209,10,9,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0281982421875,0.0362548828125,0.03759765625
200,210,10,10,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.014434814453125,0.013763427734375,0.0120849609375
