request_id,runtime_request_id,npu_id,sequence,original_sequence,total_tokens_k,total_tokens,nql,hit_tokens,arrival_ms,per_layer_compute_ms,per_layer_read_GiB,per_layer_SSU0_read_GiB,per_layer_SSU1_read_GiB,per_layer_SSU2_read_GiB
71,70,3,10,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.03155517578125,0.037933349609375
60,71,3,11,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01275634765625,0.0152740478515625,0.0122528076171875
78,72,3,12,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0656280517578125,0.07318115234375,0.0706634521484375
68,73,3,13,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033905029296875,0.03424072265625,0.036590576171875
69,74,3,14,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03155517578125,0.0391082763671875,0.0340728759765625
64,75,3,15,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.03021240234375,0.025177001953125,0.027862548828125
67,76,3,16,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0260162353515625,0.0226593017578125,0.031890869140625
61,77,3,17,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013763427734375,0.0142669677734375,0.0122528076171875
72,78,3,18,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.054046630859375,0.059417724609375,0.05572509765625
62,79,3,19,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.011077880859375,0.013763427734375,0.01275634765625
81,80,4,0,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0119171142578125,0.0135955810546875,0.0147705078125
85,81,4,1,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02484130859375,0.027191162109375,0.031219482421875
96,82,4,2,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0659637451171875,0.0730133056640625,0.07318115234375
83,83,4,3,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.012420654296875,0.0129241943359375
98,84,4,4,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0609283447265625,0.072509765625,0.0760345458984375
97,85,4,5,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0669708251953125,0.072845458984375,0.0723419189453125
87,86,4,6,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02685546875,0.0273590087890625,0.0263519287109375
95,87,4,7,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0496826171875,0.057403564453125,0.059417724609375
99,88,4,8,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0646209716796875,0.0740203857421875,0.070831298828125
80,89,4,9,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0122528076171875,0.0135955810546875,0.014434814453125
89,90,4,10,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03424072265625,0.03424072265625,0.0362548828125
92,91,4,11,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0501861572265625,0.0602569580078125,0.058746337890625
86,92,4,12,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.025177001953125,0.027191162109375,0.0281982421875
88,93,4,13,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.031890869140625,0.04095458984375,0.031890869140625
84,94,4,14,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02349853515625,0.0300445556640625,0.0297088623046875
90,95,4,15,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.032562255859375,0.037933349609375,0.03155517578125
94,96,4,16,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.056732177734375,0.0569000244140625,0.0528717041015625
93,97,4,17,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0542144775390625,0.0558929443359375,0.05908203125
82,98,4,18,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.01275634765625,0.0139312744140625,0.0109100341796875
91,99,4,19,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0327301025390625,0.0334014892578125,0.035919189453125
118,100,5,0,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0666351318359375,0.0683135986328125,0.07452392578125
100,101,5,1,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0119171142578125,0.014434814453125,0.0139312744140625
108,102,5,2,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.032562255859375,0.0357513427734375,0.0364227294921875
113,103,5,3,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.0575714111328125,0.0599212646484375
105,104,5,4,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02685546875,0.02685546875,0.029541015625
119,105,5,5,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06781005859375,0.0684814453125,0.07318115234375
116,106,5,6,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0657958984375,0.06982421875,0.0765380859375
103,107,5,7,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0119171142578125,0.011077880859375,0.0146026611328125
107,108,5,8,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0229949951171875,0.0317230224609375,0.025848388671875
101,109,5,9,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01141357421875,0.015777587890625,0.013092041015625
114,110,5,10,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.05303955078125,0.05706787109375,0.056396484375
102,111,5,11,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0142669677734375,0.0115814208984375,0.011749267578125
115,112,5,12,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0522003173828125,0.0595855712890625,0.054718017578125
112,113,5,13,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.0602569580078125,0.0572357177734375
111,114,5,14,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.030548095703125,0.03826904296875,0.033233642578125
106,115,5,15,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0233306884765625,0.027862548828125,0.0293731689453125
109,116,5,16,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0334014892578125,0.0350799560546875,0.0362548828125
104,117,5,17,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.02685546875,0.0266876220703125,0.0297088623046875
110,118,5,18,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0310516357421875,0.0347442626953125,0.0362548828125
117,119,5,19,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.064453125,0.0703277587890625,0.0773773193359375
134,120,6,0,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.054046630859375,0.05908203125,0.053375244140625
126,121,6,1,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02484130859375,0.027191162109375,0.028533935546875
127,122,6,2,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0270233154296875,0.0283660888671875,0.025177001953125
121,123,6,3,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013427734375,0.013092041015625,0.013763427734375
129,124,6,4,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0347442626953125,0.0330657958984375,0.03692626953125
125,125,6,5,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.025848388671875,0.02685546875,0.030548095703125
136,126,6,6,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.064788818359375,0.0760345458984375,0.0713348388671875
139,127,6,7,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.072174072265625,0.0696563720703125,0.0676422119140625
124,128,6,8,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0240020751953125,0.0300445556640625,0.029205322265625
138,129,6,9,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0609283447265625,0.07049560546875,0.0780487060546875
135,130,6,10,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0496826171875,0.0595855712890625,0.0572357177734375
120,131,6,11,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0142669677734375,0.013763427734375,0.0122528076171875
137,132,6,12,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0689849853515625,0.06781005859375,0.0753631591796875
128,133,6,13,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.03155517578125,0.0394439697265625,0.0337371826171875
132,134,6,14,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0542144775390625,0.059417724609375,0.0555572509765625
130,135,6,15,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0350799560546875,0.0337371826171875,0.033233642578125
123,136,6,16,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.0132598876953125,0.0120849609375
133,137,6,17,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05438232421875,0.0562286376953125,0.0585784912109375
131,138,6,18,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0308837890625,0.037933349609375,0.033233642578125
122,139,6,19,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0105743408203125,0.0129241943359375,0.01409912109375
149,140,7,0,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.031890869140625,0.0370941162109375,0.0357513427734375
144,141,7,1,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0255126953125,0.0293731689453125,0.0283660888671875
146,142,7,2,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0281982421875,0.0287017822265625,0.0236663818359375
150,143,7,3,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0347442626953125,0.0322265625,0.0350799560546875
140,144,7,4,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0120849609375,0.014434814453125,0.013763427734375
142,145,7,5,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.013092041015625,0.01409912109375,0.010406494140625
156,146,7,6,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.066802978515625,0.074188232421875,0.0711669921875
154,147,7,7,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0469970703125,0.05975341796875,0.05975341796875
157,148,7,8,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0686492919921875,0.069488525390625,0.0740203857421875
143,149,7,9,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0115814208984375,0.0147705078125,0.0112457275390625
153,150,7,10,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0522003173828125,0.0572357177734375,0.05975341796875
158,151,7,11,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.06512451171875,0.0693206787109375,0.0750274658203125
141,152,7,12,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.013092041015625,0.0142669677734375,0.0129241943359375
145,153,7,13,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.024169921875,0.031890869140625,0.027191162109375
152,154,7,14,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.054046630859375,0.058746337890625,0.056396484375
159,155,7,15,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0666351318359375,0.07183837890625,0.0709991455078125
147,156,7,16,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0250091552734375,0.0276947021484375,0.027862548828125
151,157,7,17,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0297088623046875,0.037261962890625,0.0350799560546875
148,158,7,18,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033905029296875,0.035247802734375,0.03558349609375
155,159,7,19,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0522003173828125,0.060089111328125,0.0542144775390625
160,160,8,0,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01007080078125,0.014434814453125,0.015777587890625
170,161,8,1,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0357513427734375,0.0330657958984375,0.033233642578125
161,162,8,2,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01141357421875,0.0139312744140625,0.0149383544921875
174,163,8,3,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0528717041015625,0.0569000244140625,0.056732177734375
162,164,8,4,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0102386474609375,0.013763427734375,0.0135955810546875
169,165,8,5,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.033905029296875,0.0323944091796875,0.0384368896484375
171,166,8,6,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0303802490234375,0.0350799560546875,0.036590576171875
178,167,8,7,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0652923583984375,0.072509765625,0.0716705322265625
175,168,8,8,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0522003173828125,0.060760498046875,0.0535430908203125
172,169,8,9,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05035400390625,0.06109619140625,0.0577392578125
166,170,8,10,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.025177001953125,0.0256805419921875,0.0297088623046875
164,171,8,11,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.026519775390625,0.02618408203125,0.030548095703125
168,172,8,12,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0323944091796875,0.0364227294921875,0.035919189453125
163,173,8,13,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.01275634765625,0.0125885009765625
173,174,8,14,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0511932373046875,0.058746337890625,0.0592498779296875
179,175,8,15,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0657958984375,0.0706634521484375,0.0730133056640625
165,176,8,16,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.024169921875,0.0330657958984375,0.0260162353515625
177,177,8,17,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.06646728515625,0.0763702392578125,0.0693206787109375
176,178,8,18,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0662994384765625,0.0767059326171875,0.06915283203125
167,179,8,19,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.024169921875,0.0266876220703125,0.0297088623046875
189,180,9,0,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.031219482421875,0.0337371826171875,0.0397796630859375
184,181,9,1,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.024169921875,0.0300445556640625,0.0290374755859375
198,182,9,2,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0683135986328125,0.072174072265625,0.0689849853515625
183,183,9,3,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0125885009765625,0.01275634765625,0.0122528076171875
190,184,9,4,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0310516357421875,0.035919189453125,0.0350799560546875
193,185,9,5,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0552215576171875,0.0585784912109375,0.055389404296875
199,186,9,6,19,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.0656280517578125,0.0699920654296875,0.0738525390625
187,187,9,7,7,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.02484130859375,0.0253448486328125,0.0303802490234375
185,188,9,8,5,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0263519287109375,0.029541015625,0.0273590087890625
197,189,9,9,17,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0659637451171875,0.0773773193359375,0.068817138671875
194,190,9,10,14,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.052703857421875,0.0582427978515625,0.0555572509765625
192,191,9,11,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.054046630859375,0.0545501708984375,0.0605926513671875
182,192,9,12,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0132598876953125,0.01275634765625,0.0115814208984375
180,193,9,13,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0122528076171875,0.0135955810546875,0.014434814453125
186,194,9,14,6,64,65536,4096,61440,0.0,50.06766996068876,0.08056640625,0.0266876220703125,0.028533935546875,0.0253448486328125
191,195,9,15,11,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0317230224609375,0.0360870361328125,0.03424072265625
195,196,9,16,15,128,131072,4096,126976,0.0,93.01732520235409,0.16650390625,0.0508575439453125,0.0552215576171875,0.0604248046875
196,197,9,17,16,160,163840,2048,161792,0.0,57.31877271428324,0.212158203125,0.0689849853515625,0.0713348388671875,0.07183837890625
181,198,9,18,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.01275634765625,0.0120849609375,0.01544189453125
188,199,9,19,8,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0281982421875,0.0389404296875,0.03759765625
204,200,10,0,4,64,65536,2048,63488,0.0,25.106517917176127,0.083251953125,0.0280303955078125,0.0270233154296875,0.0281982421875
212,201,10,1,12,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.05169677734375,0.05975341796875,0.0577392578125
203,202,10,2,3,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.011749267578125,0.01409912109375,0.011749267578125
218,203,10,3,18,160,163840,4096,159744,0.0,114.4921718038388,0.20947265625,0.064117431640625,0.0720062255859375,0.0733489990234375
201,204,10,4,1,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.0129241943359375,0.0135955810546875,0.013763427734375
213,205,10,5,13,128,131072,2048,129024,0.0,46.58135868432481,0.169189453125,0.0569000244140625,0.060089111328125,0.0522003173828125
210,206,10,6,10,80,81920,4096,77824,0.0,60.80510334800196,0.10205078125,0.0281982421875,0.0362548828125,0.03759765625
202,207,10,7,2,32,32768,4096,28672,0.0,28.592841995880782,0.03759765625,0.0122528076171875,0.0135955810546875,0.011749267578125
209,208,10,8,9,80,81920,2048,79872,0.0,30.475232543852318,0.104736328125,0.0283660888671875,0.038604736328125,0.0377655029296875
200,209,10,9,0,32,32768,2048,30720,0.0,14.369102622125,0.040283203125,0.014434814453125,0.013763427734375,0.0120849609375
